source_site,site_url,title,description,price_numeric,price_text,property_type,location,city,region,surface,rooms,bedrooms,bathrooms,floor,total_floors,furnished,new_building,with_photo,photo_urls,publication_date,agent_name,phone,email,link,metadata
tunisie_annonce,http://www.tunisie-annonce.com,Maison style arabi ds 335m2 a el h,,280000.0,280 000,App. 4 pièc,Cite Touristiqu,Touristiqu,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3351575&titre=Maison style arabi ds 335m2 a el haouaria cap bon,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11705&amp;rech_cod_loc=117051""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa neuve des 275m2 a la mer el,,340000.0,340 000,Maisons,Cite Touristiqu,Touristiqu,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3353994&titre=Villa neuve des 275m2 a la mer el haouaria,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11705&amp;rech_cod_loc=117051""}"
tunisie_annonce,http://www.tunisie-annonce.com,Une batisse el bustene sfax,,900000.0,900 000,Maisons,El Bousten,Bousten,El,,,,,,,False,False,False,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3447757&titre=Une batisse el bustene sfax,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11815&amp;rech_cod_loc=118152""}"
tunisie_annonce,http://www.tunisie-annonce.com,Terrain borj louzir,,500000.0,500 000,Maisons,Borj Louzir,Louzir,Borj,,,,,,,False,False,False,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445275&titre=Terrain borj louzir,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102040""}"
tunisie_annonce,http://www.tunisie-annonce.com,Opportunité à saisir  nouvelle sou,,550000.0,550 000,App. 3 pièc,La Soukra,Soukra,La,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3452002&titre=Opportunité à saisir  nouvelle soukra app s3,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102044""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa avec locaux commerciaux,,1200000.0,1 200 000,Maisons,El Omrane Super,Super,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451999&titre=Villa avec locaux commerciaux,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10110&amp;rech_cod_loc=101100""}"
tunisie_annonce,http://www.tunisie-annonce.com,Rades trois villas,,550000.0,550 000,Maisons,Rades Plage,Plage,Rades,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446737&titre=Rades trois villas,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10312&amp;rech_cod_loc=103122""}"
tunisie_annonce,http://www.tunisie-annonce.com,Maison s 2 ch style américain c vi,,95000.0,95 000,Maisons,El Haouaria,Haouaria,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3392657&titre=Maison s 2 ch style américain c ville el haouaria,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11705&amp;rech_cod_loc=117051""}"
tunisie_annonce,http://www.tunisie-annonce.com,Bonne affaire,,350000.0,350 000,Maisons,Cite Touristiqu,Touristiqu,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3397471&titre=Bonne affaire,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11705&amp;rech_cod_loc=117051""}"
tunisie_annonce,http://www.tunisie-annonce.com,Maison dans un terrain 386 m2,,150000.0,150 000,Maisons,Cite Sprols,Sprols,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442698&titre=Maison dans un terrain 386 m2,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11705&amp;rech_cod_loc=117051""}"
tunisie_annonce,http://www.tunisie-annonce.com,Immeuble r3 marsa ettabek 8 appart,,2400000.0,2 400 000,Autre,Cite Du Stade,Stade,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446652&titre=Immeuble r3 marsa ettabek 8 appartements,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10117&amp;rech_cod_loc=101171""}"
tunisie_annonce,http://www.tunisie-annonce.com,Manar très bel appartement,,250000.0,250 000,App. 3 pièc,El Manar 1,1,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3432966&titre=Manar très bel appartement,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10108&amp;rech_cod_loc=101081""}"
tunisie_annonce,http://www.tunisie-annonce.com,Bel studio av habib bourguiba tuni,,80000.0,80 000,App. 2 pièc,El Medina,Medina,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3377345&titre=Bel studio av habib bourguiba tunis,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10118&amp;rech_cod_loc=101180""}"
tunisie_annonce,http://www.tunisie-annonce.com,Menzah8 maison av,,280000.0,280 000,Maisons,El Menzah 8,8,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449776&titre=Menzah8 maison av,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10201&amp;rech_cod_loc=102012""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement vt s3 a la marsa,,775000.0,775 000,App. 4 pièc,Cite Du Stade,Stade,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3141401&titre=Appartement vt s3 a la marsa,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10117&amp;rech_cod_loc=101171""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa vt la soukra sidi salah,,950000.0,950 000,Maisons,Sidi Salah,Salah,Sidi,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3143074&titre=Villa vt la soukra sidi salah,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102045""}"
tunisie_annonce,http://www.tunisie-annonce.com,Boutique vide manar sfax,,29000.0,29 000,Autre,Sfax,Sfax,Sfax,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=2990845&titre=Boutique vide manar sfax,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11815&amp;rech_cod_loc=118154""}"
tunisie_annonce,http://www.tunisie-annonce.com,Bel appartement s4 suite à jardin de ca,,610000.0,610 000,App. 4 pièc,Jardins de Cart,Cart,Jardins,,,,,,,False,False,False,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451135&titre=Bel appartement s4 suite à jardin de carthage,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10122&amp;rech_cod_loc=101220""}"
tunisie_annonce,http://www.tunisie-annonce.com,Maison dangle neuve 2025 tunis,,250000.0,250 000,Maisons,Bou Mhel,Mhel,Bou,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3427658&titre=Maison dangle neuve 2025 tunis,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10302&amp;rech_cod_loc=103020""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement 3p mourouj 5,,110000.0,110 000,App. 2 pièc,Cite El Mourouj,Mourouj,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3427437&titre=Appartement 3p mourouj 5,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10303&amp;rech_cod_loc=103031""}"
tunisie_annonce,http://www.tunisie-annonce.com,Des appartements direct promoteur,,208000.0,208 000,App. 2 pièc,Ain Zaghouan,Zaghouan,Ain,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3366388&titre=Des appartements direct promoteur,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10122&amp;rech_cod_loc=101220""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa swarovski,,1390000.0,1 390 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448561&titre=Villa swarovski,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa  verde,,830000.0,830 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3426766&titre=Villa  verde,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa  versace,,10100.0,10 100,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3408750&titre=Villa  versace,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Une belle maison inachevée,,400000.0,400 000,Maisons,Grombalia,Grombalia,Grombalia,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451988&titre=Une belle maison inachevée,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11707&amp;rech_cod_loc=117073""}"
tunisie_annonce,http://www.tunisie-annonce.com,Maison bizerte,,150000.0,150 000,Maisons,Bizerte,Bizerte,Bizerte,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451986&titre=Maison bizerte,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10401&amp;rech_cod_loc=104010""}"
tunisie_annonce,http://www.tunisie-annonce.com,Belle villa borj el amri,,430000.0,430 000,Maisons,Borj El Amri,Amri,Borj,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3440510&titre=Belle villa borj el amri,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11401&amp;rech_cod_loc=114010""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa zone des medecins kalaa sghi,,880000.0,880 000,Maisons,Kalaa Essghira,Essghira,Kalaa,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451586&titre=Villa zone des medecins kalaa sghira,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12107&amp;rech_cod_loc=121070""}"
tunisie_annonce,http://www.tunisie-annonce.com,Terrain faicel,,175000.0,175 000,Autre,Mornag,Mornag,Mornag,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3348603&titre=Terrain faicel,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10310&amp;rech_cod_loc=103103""}"
tunisie_annonce,http://www.tunisie-annonce.com,Terrain à bizerte,,150000.0,150 000,Surfaces,Bizerte,Bizerte,Bizerte,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451985&titre=Terrain à bizerte,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10401&amp;rech_cod_loc=104010""}"
tunisie_annonce,http://www.tunisie-annonce.com,S plus deux bien ensoleillé à la n,,325000.0,325 000,App. 3 pièc,Ain Zaghouan,Zaghouan,Ain,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446305&titre=S plus deux bien ensoleillé à la nouvelle soukra,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10122&amp;rech_cod_loc=101220""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa individuelle a el kantao,,1180000.0,1 180 000,Maisons,El Kantaoui,Kantaoui,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451984&titre=Villa individuelle a el kantaoui rue essondos,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12104&amp;rech_cod_loc=121040""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement 2 chambres 4etage,,135000.0,135 000,App. 3 pièc,Village Mediter,Mediter,Village,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448434&titre=Appartement 2 chambres 4etage,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10312&amp;rech_cod_loc=103122""}"
tunisie_annonce,http://www.tunisie-annonce.com,Maison rades,,115000.0,115 000,Maisons,Rades,Rades,Rades,,,,,,,False,False,False,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441565&titre=Maison rades,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10312&amp;rech_cod_loc=103121""}"
tunisie_annonce,http://www.tunisie-annonce.com,Duplex eboria à beb laasal tun,,450000.0,450 000,Duplex,Bab El Assel,Assel,Bab,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451982&titre=Duplex eboria à beb laasal tunis,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10102&amp;rech_cod_loc=101020""}"
tunisie_annonce,http://www.tunisie-annonce.com,Dar hammamet,,2350000.0,2 350 000,Maisons,Zone Hoteliere,Hoteliere,Zone,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3439474&titre=Dar hammamet,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement del mar,,1478520.0,1 478 520,App. 1 pièc,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3178569&titre=Appartement del mar,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa la palma,,1280000.0,1 280 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3404212&titre=Villa la palma,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Villa jury,,780000.0,780 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3434693&titre=Villa jury,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}"
tunisie_annonce,http://www.tunisie-annonce.com,Dar kamel bou argoub,,300000.0,300 000,Maisons,Bou Argoub,Argoub,Bou,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3330458&titre=Dar kamel bou argoub,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11703&amp;rech_cod_loc=117030""}"
tunisie_annonce,http://www.tunisie-annonce.com,Appartement khaled mourouj3,,170000.0,170 000,App. 4 pièc,El Mourouj,Mourouj,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3340169&titre=Appartement khaled mourouj3,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10303&amp;rech_cod_loc=103033""}"
tunisie_annonce,http://www.tunisie-annonce.com,Maison naassen,,240000.0,240 000,Maisons,Naassen,Naassen,Naassen,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3256011&titre=Maison naassen,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10305&amp;rech_cod_loc=103052""}"
tunisie_annonce,http://www.tunisie-annonce.com,S1 el kantaoui,,360000.0,360 000,App. 2 pièc,El Kantaoui,Kantaoui,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451980&titre=S1 el kantaoui,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12104&amp;rech_cod_loc=121040""}"
tunisie_annonce,http://www.tunisie-annonce.com,Un terrain pieds dans l'eau à chat,,2300000.0,2 300 000,Surfaces,Chatt Meriem,Meriem,Chatt,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451978&titre=Un terrain pieds dans l,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12101&amp;rech_cod_loc=121010""}"
tunisie_annonce,http://www.tunisie-annonce.com,Studio s1 nasr 2,,210000.0,210 000,App. 2 pièc,Cite Ennasr 2,2,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449387&titre=Studio s1 nasr 2,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10201&amp;rech_cod_loc=102011""}"
